f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label
1.0001343067250346,0.00013555737524707746,0.00017299322693585395,3.8549040242280936e-05,6.955393650791823e-05,0.00012220597409291133,0.698641477579691,0.05607042161559253,0.8436626699120862,-0.4916102092811103,-0.0001598311189464815,1.0001713242658052,-8.858762368641633e-05,0.00012547909337680453,-1.7113971397145803e-05,-0.00015005786367241998,0.8510500706034333,0.048262099214132305,0.20299451263075893,-0.06655614154170075,1.3119613539628666e-05,-5.1007498844803814e-06,0.00017459604434913836,-0.00014698161424180447,0.0001565072656095566,7.363940277721771e-05,4.187590987183255e-05,-0.00025377470915640375,5.2508870656475965e-05,-3.182064290319731e-05,0.0001636983532335911,-6.082200506288073e-06,-0.00014319121654869183,0.9999451467865952,-4.53283781693934e-05,1.0000373603326,0.6666364270396437,MOVE_TO_CHAIR
-7.306056935946109e-05,1.0000847314907282,-0.00019803737821994343,4.471258107849542e-05,-2.475784391145435e-05,-1.573663471979921e-05,0.49253095517546647,0.0574801295957924,0.628296914024186,-0.3084434206242776,1.7507371049024697e-05,-6.316145298641638e-05,6.925785747843903e-05,-7.16043274100518e-05,0.00017336716852154365,-0.00014904865685115592,1.3715371509172001e-05,6.098936306840606e-05,-5.979433634527537e-05,-0.00011476049547096708,-0.00011099485847047754,-1.229373710878831e-05,1.8371355140968592e-05,4.7912811187484966e-05,-2.1370903459866747e-05,-8.976499198626989e-05,-2.9159003122152164e-06,0.00011362128136806173,0.0002654123584814871,1.4964951461937882e-05,0.00014817562909507826,-1.2460296294379515e-05,3.350720281727611e-05,1.0001168654316632,2.7400002007146546e-05,1.0000282209711828,0.3335511003680683,EXPLORE
7.047056482152349e-05,-0.00011528323281567435,0.00010325669929792621,8.165466095614381e-05,0.9999541769100619,-0.0001275574208388191,0.6065111679552744,0.03995651659013818,-0.496977949496277,0.7916539732961275,0.00022863479542660085,-5.53768555391853e-06,-0.00010442776750087433,1.0000808934702625,-0.0001489776655559896,4.4674969512941594e-05,0.4531296062828945,0.029776100821939225,0.07813140514281473,-0.06258692977417685,-0.0002467544840254659,9.798523402265068e-05,-3.793618299735386e-05,6.0672722395202195e-05,9.617446708738357e-05,2.919729500852979e-05,1.878752669153945e-05,-0.00012666775887132088,-2.6467612594267037e-05,-4.7696626783339184e-05,-3.9830882198587636e-05,1.00025731069034,-0.00014308909574437496,0.00010437151903076175,-3.099000167935721e-05,0.9998988218304096,0.6666269446135243,EXPLORE
-4.1184367784802997e-05,4.0005488365258654e-05,0.9999112804867004,-2.8970540549487125e-05,-0.000266680887965009,-6.855336771366527e-06,0.6316833085944726,0.04444815191722931,0.18752268794264063,-0.30009480147674855,-4.177885902730316e-05,-1.4021343997090988e-05,5.029367642848106e-05,-9.284574985193804e-05,0.00013170882187558752,0.00011684620283415794,-9.458105476779201e-05,-5.317076815806242e-06,0.0002511373309294665,-5.749145474883635e-05,6.645431436499942e-05,-3.685545684571274e-05,0.0002598658645038971,9.235917752229713e-05,-5.399995368931635e-05,-0.00012821754675390514,7.713360884641514e-07,0.0001131896679571155,-0.00016861207570715672,-0.0002657870266380581,-1.4580992576003227e-05,0.0001398496762714734,7.896685001574952e-05,1.0000367172797777,6.452548046050146e-05,1.0000362216838823,0.3332433037347128,EXPLORE
-7.450828295647624e-05,0.00021291716309626967,-4.335068801033483e-05,0.9998000521303166,0.00014057692027495076,-9.289480497292302e-05,0.3935813174062169,0.023426766849026864,0.4655844815319625,-0.7416365321984038,-0.00011894987684235139,-2.3312925913302952e-05,-4.5571695564708676e-05,0.00013367839575225028,2.5880457155353587e-05,-4.0522179314162554e-05,-6.935010066255749e-05,9.985238078349044e-06,-0.00011158202434267205,-0.00019211361066718787,0.00018677966685589105,0.0001341510354676106,-0.00014821804263905335,-0.0001154516478221032,0.00010551370618895215,-0.00019881471245348904,0.0001547887137249135,-3.0238681752528946e-05,3.853469140165921e-05,0.0002698817234349472,1.0001699072198136,7.032205691076135e-06,0.00013982642022381455,3.713207356466582e-05,0.00016224349609587647,-5.482695370451929e-06,0.3334253059834937,EXPLORE
-3.2372840726626034e-05,-7.960613043761534e-06,0.9999176871689583,-2.2740755704433935e-05,6.155767785584344e-05,7.246950447823156e-05,0.6610519633386692,0.0776570485270915,0.14696517767796052,0.06668051254811302,-0.00021846849819840433,0.00015403675711492604,0.0001053150838124897,0.0001168371062080044,1.0001317055392949,-0.0001679563784385227,0.7217078523474422,0.029665397087819272,0.19070706918144859,0.10007201926923943,1.2543604564863573e-05,-0.00011786227454052851,8.924284786633345e-05,-5.9266760499967476e-05,-3.955606646420808e-05,9.018758695477585e-05,-2.1548024158847196e-05,-2.0613878212550303e-05,3.4573524398486775e-05,-4.676977974271608e-06,0.9999874218930395,-1.1801727352491726e-05,6.493895011100948e-06,0.00012372069894795397,2.7296929364663126e-05,3.472096504247265e-05,0.6667658279363425,EXPLORE
5.401177141601782e-05,1.000034633660247,-7.640868703027888e-05,1.263722956518037e-05,-0.00013395733655252265,8.245318519076854e-05,0.401544566204165,0.011645011091548193,0.2218223500375515,0.27082800346285596,-2.338307414422331e-05,-0.00010711603450515566,0.00011423760219425252,-1.0128122275923216e-05,0.9999455125760204,-9.33705480958888e-05,0.39354734147243076,0.033063155990896084,0.34369531318036317,0.19986913352549773,7.207299999556854e-05,-6.409934174029208e-05,-1.1537080802370311e-05,0.0002026032550121802,-3.591937319379623e-05,-0.00012923327940777784,-1.6352731597043348e-06,-2.1724213092104154e-05,-3.603492113874297e-05,-0.00011079806724086341,1.0001134890968673,6.248990014049857e-05,6.472051836313089e-06,9.188108370129204e-05,-0.00011781887353781569,1.2611003899196744e-05,0.6666809089283577,EXPLORE
-0.00011381053035634312,-1.1075147777916155e-05,-1.449277336514258e-05,-8.101234983854475e-05,0.9999970231608862,-3.879107674572103e-06,0.3043002106570995,0.051597765453584535,-0.5435256403971457,-0.42507497107030856,5.7470153903060086e-05,-0.000153845294629161,-3.747611266702459e-05,1.931344831324782e-05,-2.0365279487421744e-05,-5.242098199468369e-06,0.00010922886795800432,1.5735618339925565e-05,4.481282260229769e-05,-0.00016677368242058719,-7.916254967241018e-05,2.5907533802742468e-05,-0.00013841916767785408,-9.70315154308237e-05,6.969217391026229e-05,4.0973631227299816e-05,-5.651743502868443e-05,0.00010222569177811615,8.084260367291943e-05,0.00014015311414329704,0.9999510912402721,-1.4165435827391287e-05,-1.5964185924497776e-06,8.273309003049273e-05,-2.2404195034537085e-05,-4.339546097526254e-05,0.33334845276586095,EXPLORE
1.3369076510042793e-05,-2.8905721065117055e-05,-9.336044091326702e-05,1.000059683963676,-0.0001473814011221011,0.00018802889008974046,0.25186303552155875,0.07242775523082867,-0.13745354781737706,-0.0541238017230304,-9.585811429819461e-05,1.737563861053916e-05,-8.881748544992098e-05,7.647229374512025e-05,0.00016922370583495296,0.9999881632321745,0.5623111954003502,0.02521679467480365,0.20607886285366708,-0.4000366151808515,-5.144082182424812e-05,-1.6717348423972572e-05,4.8261925848506806e-05,0.00021692564307409577,-0.00012167374928955315,7.745344255439242e-05,0.00011734008146587652,7.786853278116515e-05,4.586577169060288e-05,-3.9714133539567025e-05,0.00021629518027597565,-8.432163280202391e-05,-0.00010273040857998896,1.0000502681282477,0.0002581034503988326,1.0003090587737695,0.6666475091438819,EXPLORE
-8.061228013147166e-05,-0.00020029651612985493,1.7317465437968054e-05,-6.24332852019013e-05,-0.0001422443367973222,1.0000127718859029,0.6997573880885912,0.027734493568123037,0.428156029642246,-0.22088024451799207,-3.558554153859355e-05,4.240688014799733e-05,8.5470867865367e-05,-0.0001916889154394864,0.00015382492837702721,-7.168101744719943e-05,6.998480597186829e-05,2.6101638271179646e-05,-0.00010962803346876175,-1.934816612380201e-05,-4.129813584977603e-05,-8.208573418567478e-05,8.56197117123752e-05,8.997472075399093e-05,0.00012477540787696783,-2.0847005477056605e-05,-6.991560809972559e-05,5.77926559362503e-06,-1.769200553160074e-05,-6.352672748959332e-05,6.803254293248948e-05,-7.127235115616055e-05,0.999971451181151,9.25673718305242e-05,-1.974375669702853e-06,0.9999904643450518,0.3332910762369369,EXPLORE
-0.00018821459070769825,5.8038876095171746e-05,-8.365466669798136e-05,-4.650492246443652e-05,0.9998911246590757,-9.498387994869321e-05,0.2506800154044926,0.028682822741966756,-0.5905332732846825,-0.566634096606694,-3.8776513134517996e-07,2.4698232171242467e-05,1.1985385548493894e-05,6.0528246077749364e-05,4.019937768840341e-05,8.408549763838683e-05,0.00020200908899020953,9.995794956647571e-05,-0.0001639398854037627,-2.076062207277474e-05,0.00010514961567052956,3.829523189779131e-06,4.331765273174456e-05,6.94871985840093e-05,-8.187009756635806e-05,3.2606196213371e-05,4.154433130947542e-05,0.0001346279255806239,-7.784151413188076e-05,7.832867947220445e-05,0.9999789309464137,-9.044130449090699e-05,-0.00018815694205666852,-3.581057717539811e-05,5.310027383938997e-05,-0.0001033831838998115,0.33334345041553354,EXPLORE
