row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
0,mixkit_space_04.mp4,20,AVOID_PERSON,,0,1,"{""person"": 1, ""spoon"": 1, ""bottle"": 1}"
1,mixkit_space_04.mp4,40,AVOID_PERSON,,0,1,"{""person"": 2}"
2,mixkit_space_04.mp4,60,AVOID_PERSON,,0,1,"{""person"": 1, ""spoon"": 1}"
3,mixkit_space_04.mp4,80,AVOID_PERSON,,0,1,"{""person"": 2, ""spoon"": 2}"
9,mixkit_space_04.mp4,200,AVOID_PERSON,,0,1,"{""person"": 2, ""spoon"": 1}"
10,mixkit_space_04.mp4,220,EXPLORE,,0,1,"{""spoon"": 1}"
11,mixkit_space_04.mp4,240,AVOID_PERSON,,0,1,"{""person"": 1, ""spoon"": 1, ""cup"": 1}"
12,mixkit_space_04.mp4,260,AVOID_PERSON,,0,1,"{""person"": 1, ""tv"": 1}"
13,mixkit_space_05.mp4,20,EXPLORE,,0,1,"{""orange"": 1, ""cup"": 1, ""dining table"": 1}"
14,mixkit_space_05.mp4,40,EXPLORE,,0,1,"{""cup"": 1, ""orange"": 1, ""dining table"": 1}"
15,mixkit_space_05.mp4,60,EXPLORE,,0,1,"{""cup"": 1, ""spoon"": 1, ""dining table"": 1, ""orange"": 1}"
16,mixkit_space_05.mp4,80,EXPLORE,,0,1,"{""orange"": 1, ""cup"": 1, ""wine glass"": 1}"
17,mixkit_space_05.mp4,100,EXPLORE,,0,1,"{""wine glass"": 1, ""dining table"": 1, ""cup"": 1}"
18,mixkit_space_05.mp4,120,EXPLORE,,0,1,"{""cup"": 1}"
21,mixkit_space_05.mp4,180,EXPLORE,,0,1,"{""spoon"": 1}"
22,mixkit_space_05.mp4,200,EXPLORE,,0,1,"{""cup"": 1, ""spoon"": 1}"
24,mixkit_space_05.mp4,240,EXPLORE,,0,1,"{""bowl"": 1, ""spoon"": 1}"
26,mixkit_space_05.mp4,280,EXPLORE,,0,1,"{""bowl"": 1, ""spoon"": 1}"
28,mixkit_space_05.mp4,320,EXPLORE,,0,1,"{""bowl"": 2, ""orange"": 1}"
29,mixkit_space_05.mp4,340,EXPLORE,,0,1,"{""bowl"": 2}"
30,mixkit_space_05.mp4,360,EXPLORE,,0,1,"{""orange"": 1}"
31,mixkit_space_06.mp4,20,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 3, ""bowl"": 1, ""cup"": 1}"
32,mixkit_space_06.mp4,40,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 3, ""cup"": 1, ""knife"": 1}"
33,mixkit_space_06.mp4,60,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 2, ""cup"": 1, ""bowl"": 1, ""knife"": 2}"
34,mixkit_space_06.mp4,80,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1, ""bottle"": 2, ""knife"": 2}"
35,mixkit_space_06.mp4,100,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1, ""bottle"": 3, ""knife"": 1}"
36,mixkit_space_06.mp4,120,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1, ""bottle"": 4, ""knife"": 2, ""bowl"": 1}"
37,mixkit_space_06.mp4,140,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 5, ""bowl"": 1, ""knife"": 1, ""cup"": 1}"
38,mixkit_space_06.mp4,160,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 5, ""knife"": 1, ""bowl"": 1}"
39,mixkit_space_06.mp4,180,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 4, ""knife"": 1, ""bowl"": 1}"
40,mixkit_space_06.mp4,200,AVOID_PERSON,,0,1,"{""person"": 1, ""knife"": 3, ""bottle"": 5, ""cup"": 1}"
41,mixkit_space_06.mp4,220,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 5, ""knife"": 2, ""bowl"": 1}"
42,mixkit_space_06.mp4,240,AVOID_PERSON,,0,1,"{""person"": 1, ""bottle"": 4, ""knife"": 1, ""cup"": 1}"
43,mixkit_space_07.mp4,20,AVOID_PERSON,,0,1,"{""chair"": 2, ""person"": 4}"
44,mixkit_space_07.mp4,40,MOVE_TO_CHAIR,,0,1,"{""person"": 9, ""chair"": 2}"
45,mixkit_space_07.mp4,60,AVOID_PERSON,,0,1,"{""person"": 10}"
46,mixkit_space_07.mp4,80,MOVE_TO_CHAIR,,0,1,"{""person"": 4, ""chair"": 2}"
47,mixkit_space_07.mp4,100,MOVE_TO_CHAIR,,0,1,"{""person"": 5, ""chair"": 1, ""fire hydrant"": 1}"
48,mixkit_space_07.mp4,120,AVOID_PERSON,,0,1,"{""fire hydrant"": 1, ""chair"": 3, ""person"": 5}"
49,mixkit_space_07.mp4,140,AVOID_PERSON,,0,1,"{""fire hydrant"": 1, ""chair"": 3, ""person"": 6}"
50,mixkit_space_07.mp4,160,MOVE_TO_CHAIR,,0,1,"{""fire hydrant"": 1, ""chair"": 3, ""person"": 9}"
51,mixkit_space_07.mp4,180,EXPLORE,,0,1,"{""person"": 9, ""fire hydrant"": 1}"
52,mixkit_space_07.mp4,200,AVOID_PERSON,,0,1,"{""fire hydrant"": 1, ""chair"": 4, ""person"": 5}"
53,mixkit_space_07.mp4,220,AVOID_PERSON,,0,1,"{""person"": 7}"
54,mixkit_space_07.mp4,240,MOVE_TO_CHAIR,,0,1,"{""person"": 8, ""fire hydrant"": 1, ""chair"": 3}"
55,mixkit_space_07.mp4,260,AVOID_PERSON,,0,1,"{""person"": 8, ""chair"": 1}"
56,mixkit_space_07.mp4,280,AVOID_PERSON,,0,1,"{""chair"": 4, ""person"": 9}"
57,mixkit_space_07.mp4,300,AVOID_PERSON,,0,1,"{""chair"": 4, ""person"": 10, ""dining table"": 1}"
58,mixkit_space_07.mp4,320,MOVE_TO_CHAIR,,0,1,"{""fire hydrant"": 1, ""person"": 9, ""chair"": 4, ""umbrella"": 1}"
59,mixkit_space_07.mp4,340,AVOID_PERSON,,0,1,"{""fire hydrant"": 1, ""chair"": 6, ""person"": 7}"
60,mixkit_space_07.mp4,360,MOVE_TO_CHAIR,,0,1,"{""person"": 12, ""chair"": 6, ""fire hydrant"": 1}"
61,mixkit_space_07.mp4,380,MOVE_TO_CHAIR,,0,1,"{""person"": 6, ""chair"": 4}"
62,mixkit_space_07.mp4,400,MOVE_TO_CHAIR,,0,1,"{""person"": 5, ""chair"": 6, ""umbrella"": 1}"
63,mixkit_space_07.mp4,420,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 1, ""umbrella"": 2}"
64,mixkit_space_07.mp4,440,AVOID_PERSON,,0,1,"{""chair"": 3, ""person"": 4}"
65,mixkit_space_07.mp4,460,MOVE_TO_CHAIR,,0,1,"{""person"": 7, ""chair"": 1, ""umbrella"": 1}"
66,mixkit_space_07.mp4,480,EXPLORE,,0,1,"{""person"": 11, ""umbrella"": 2}"
67,mixkit_space_07.mp4,500,EXPLORE,,0,1,"{""person"": 5, ""fire hydrant"": 1}"
68,mixkit_space_07.mp4,520,AVOID_PERSON,,0,1,"{""chair"": 3, ""person"": 4, ""dining table"": 1, ""umbrella"": 1}"
69,mixkit_space_07.mp4,540,EXPLORE,,0,1,"{""person"": 7, ""fire hydrant"": 1}"
70,mixkit_space_07.mp4,560,AVOID_PERSON,,0,1,"{""person"": 10, ""chair"": 1, ""umbrella"": 2}"
71,mixkit_space_07.mp4,580,MOVE_TO_CHAIR,,0,1,"{""person"": 6, ""umbrella"": 2, ""chair"": 1}"
72,mixkit_space_07.mp4,600,EXPLORE,,0,1,"{""person"": 10, ""fire hydrant"": 1, ""umbrella"": 1}"
73,mixkit_space_07.mp4,620,EXPLORE,,0,1,"{""person"": 6}"
74,mixkit_space_07.mp4,640,AVOID_PERSON,,0,1,"{""person"": 5}"
75,mixkit_space_08.mp4,20,AVOID_PERSON,,0,1,"{""person"": 6, ""bottle"": 1, ""cup"": 1, ""dining table"": 1}"
76,mixkit_space_08.mp4,40,AVOID_PERSON,,0,1,"{""person"": 6, ""knife"": 3, ""dining table"": 1, ""bottle"": 1}"
77,mixkit_space_08.mp4,60,AVOID_PERSON,,0,1,"{""person"": 5, ""bowl"": 1, ""knife"": 1, ""dining table"": 1}"
78,mixkit_space_08.mp4,80,AVOID_PERSON,,0,1,"{""person"": 3, ""dining table"": 1, ""bowl"": 1, ""knife"": 1}"
79,mixkit_space_08.mp4,100,AVOID_PERSON,,0,1,"{""person"": 2, ""bowl"": 1, ""dining table"": 1}"
80,mixkit_space_08.mp4,120,AVOID_PERSON,,0,1,"{""person"": 3, ""knife"": 1, ""dining table"": 1, ""bowl"": 1}"
81,mixkit_space_08.mp4,140,AVOID_PERSON,,0,1,"{""person"": 5, ""knife"": 2, ""dining table"": 1, ""bowl"": 1}"
82,mixkit_space_08.mp4,160,AVOID_PERSON,,0,1,"{""person"": 4, ""dining table"": 1, ""bowl"": 1}"
83,mixkit_space_08.mp4,180,AVOID_PERSON,,0,1,"{""person"": 4, ""dining table"": 1, ""donut"": 2, ""knife"": 1, ""bowl"": 1}"
84,mixkit_space_08.mp4,200,AVOID_PERSON,,0,1,"{""person"": 5, ""dining table"": 1, ""bowl"": 1, ""donut"": 1}"
85,mixkit_space_08.mp4,220,AVOID_PERSON,,0,1,"{""person"": 3, ""bowl"": 1, ""cake"": 1, ""knife"": 1, ""dining table"": 1}"
86,mixkit_space_08.mp4,240,AVOID_PERSON,,0,1,"{""person"": 4, ""dining table"": 1}"
87,mixkit_space_08.mp4,260,AVOID_PERSON,,0,1,"{""person"": 4, ""spoon"": 1, ""bowl"": 1, ""dining table"": 1}"
88,mixkit_space_08.mp4,280,AVOID_PERSON,,0,1,"{""person"": 4, ""bowl"": 1, ""dining table"": 1, ""knife"": 1, ""bottle"": 1}"
