row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
113,mixkit_table_06.mp4,912,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3, ""remote"": 1}"
114,mixkit_table_06.mp4,920,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3, ""remote"": 1}"
115,mixkit_table_06.mp4,928,AVOID_PERSON,,0,1,"{""person"": 5, ""chair"": 3, ""remote"": 1}"
116,mixkit_table_06.mp4,936,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 5, ""remote"": 2, ""keyboard"": 1}"
117,mixkit_table_06.mp4,944,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 5, ""keyboard"": 1}"
118,mixkit_table_06.mp4,952,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3, ""laptop"": 1, ""remote"": 1, ""keyboard"": 2}"
119,mixkit_table_06.mp4,960,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3, ""remote"": 1, ""keyboard"": 2}"
120,mixkit_table_06.mp4,968,AVOID_PERSON,,0,1,"{""person"": 3, ""chair"": 3, ""keyboard"": 1}"
121,mixkit_table_06.mp4,976,AVOID_PERSON,,0,1,"{""person"": 3, ""chair"": 4, ""remote"": 1}"
122,mixkit_table_06.mp4,984,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 2}"
123,mixkit_table_06.mp4,992,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
124,mixkit_table_06.mp4,1000,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3, ""laptop"": 1, ""handbag"": 1}"
125,mixkit_table_06.mp4,1008,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3}"
126,mixkit_table_06.mp4,1016,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3}"
127,mixkit_table_06.mp4,1024,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 2}"
128,mixkit_table_06.mp4,1032,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3}"
129,mixkit_table_06.mp4,1040,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
130,mixkit_table_06.mp4,1048,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
131,mixkit_table_06.mp4,1056,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 2}"
132,mixkit_table_06.mp4,1064,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
133,mixkit_table_06.mp4,1072,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
134,mixkit_table_06.mp4,1080,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
135,mixkit_table_06.mp4,1088,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 3}"
136,mixkit_table_06.mp4,1096,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
137,mixkit_table_06.mp4,1104,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
138,mixkit_table_06.mp4,1112,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4, ""keyboard"": 1}"
139,mixkit_table_06.mp4,1120,AVOID_PERSON,,0,1,"{""person"": 4, ""chair"": 4}"
140,mixkit_table_07.mp4,8,MOVE_TO_CHAIR,,0,1,"{""person"": 15, ""chair"": 7, ""potted plant"": 3, ""laptop"": 5, ""tv"": 2, ""dining table"": 1}"
141,mixkit_table_07.mp4,16,AVOID_PERSON,,0,1,"{""person"": 17, ""chair"": 8, ""potted plant"": 3, ""laptop"": 10, ""tv"": 1}"
142,mixkit_table_07.mp4,24,MOVE_TO_CHAIR,,0,1,"{""person"": 18, ""chair"": 7, ""laptop"": 10, ""potted plant"": 2, ""tv"": 1, ""dining table"": 1}"
143,mixkit_table_07.mp4,32,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""chair"": 9, ""person"": 16, ""laptop"": 6, ""tv"": 1}"
144,mixkit_table_07.mp4,40,MOVE_TO_CHAIR,,0,1,"{""person"": 14, ""potted plant"": 2, ""laptop"": 5, ""chair"": 8, ""tv"": 1}"
145,mixkit_table_07.mp4,48,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 2, ""person"": 12, ""chair"": 9, ""laptop"": 6, ""backpack"": 1}"
146,mixkit_table_07.mp4,56,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 7, ""laptop"": 4, ""chair"": 8, ""person"": 14, ""tv"": 1, ""dining table"": 2}"
147,mixkit_table_07.mp4,64,MOVE_TO_CHAIR,,0,1,"{""chair"": 7, ""potted plant"": 6, ""person"": 13, ""tv"": 1, ""laptop"": 5}"
148,mixkit_table_07.mp4,72,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 3, ""person"": 11, ""chair"": 8, ""laptop"": 5, ""tv"": 1, ""backpack"": 1}"
149,mixkit_table_07.mp4,80,MOVE_TO_CHAIR,,0,1,"{""laptop"": 6, ""potted plant"": 4, ""person"": 13, ""chair"": 7, ""dining table"": 2}"
150,mixkit_table_07.mp4,88,AVOID_PERSON,,0,1,"{""laptop"": 7, ""chair"": 6, ""person"": 12, ""potted plant"": 3, ""backpack"": 1, ""dining table"": 2}"
151,mixkit_table_07.mp4,96,AVOID_PERSON,,0,1,"{""person"": 13, ""laptop"": 4, ""chair"": 6, ""potted plant"": 4, ""dining table"": 1}"
152,mixkit_table_07.mp4,104,MOVE_TO_CHAIR,,0,1,"{""laptop"": 4, ""person"": 18, ""chair"": 7, ""potted plant"": 4, ""tv"": 1, ""backpack"": 1}"
153,mixkit_table_07.mp4,112,MOVE_TO_CHAIR,,0,1,"{""person"": 19, ""chair"": 4, ""laptop"": 3, ""potted plant"": 3, ""tv"": 1, ""dining table"": 1}"
154,mixkit_table_07.mp4,120,AVOID_PERSON,,0,1,"{""person"": 15, ""chair"": 13, ""potted plant"": 6, ""laptop"": 5, ""tv"": 1, ""dining table"": 1}"
155,mixkit_table_07.mp4,128,MOVE_TO_CHAIR,,0,1,"{""person"": 19, ""chair"": 8, ""potted plant"": 5, ""laptop"": 4, ""tv"": 1, ""dining table"": 1}"
156,mixkit_table_07.mp4,136,AVOID_PERSON,,0,1,"{""person"": 17, ""chair"": 9, ""potted plant"": 6, ""tv"": 1, ""dining table"": 1, ""laptop"": 4}"
157,mixkit_table_07.mp4,144,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""person"": 13, ""laptop"": 4, ""chair"": 6, ""dining table"": 1, ""tv"": 2}"
158,mixkit_table_07.mp4,152,MOVE_TO_CHAIR,,0,1,"{""chair"": 8, ""person"": 18, ""potted plant"": 5, ""laptop"": 6, ""tv"": 2}"
159,mixkit_table_07.mp4,160,AVOID_PERSON,,0,1,"{""person"": 22, ""chair"": 6, ""potted plant"": 4, ""tv"": 2, ""laptop"": 5}"
160,mixkit_table_07.mp4,168,AVOID_PERSON,,0,1,"{""chair"": 8, ""person"": 17, ""potted plant"": 4, ""tv"": 2, ""laptop"": 5, ""dining table"": 1}"
161,mixkit_table_07.mp4,176,AVOID_PERSON,,0,1,"{""chair"": 11, ""person"": 20, ""potted plant"": 6, ""laptop"": 5, ""tv"": 3, ""dining table"": 1}"
162,mixkit_table_07.mp4,184,AVOID_PERSON,,0,1,"{""chair"": 9, ""person"": 17, ""potted plant"": 5, ""laptop"": 3, ""tv"": 1}"
163,mixkit_table_07.mp4,192,AVOID_PERSON,,0,1,"{""person"": 16, ""potted plant"": 4, ""tv"": 1, ""laptop"": 4, ""chair"": 10, ""dining table"": 1}"
164,mixkit_table_07.mp4,200,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""potted plant"": 5, ""laptop"": 5, ""person"": 9, ""tv"": 1, ""dining table"": 1}"
165,mixkit_table_07.mp4,208,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""chair"": 10, ""person"": 11, ""laptop"": 3, ""tv"": 1}"
166,mixkit_table_07.mp4,216,MOVE_TO_CHAIR,,0,1,"{""chair"": 7, ""potted plant"": 6, ""person"": 12, ""laptop"": 5, ""tv"": 1}"
167,mixkit_table_07.mp4,224,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""person"": 13, ""potted plant"": 3, ""laptop"": 4, ""tv"": 1, ""bottle"": 1}"
168,mixkit_table_07.mp4,232,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""potted plant"": 5, ""laptop"": 6, ""person"": 12, ""tv"": 1, ""bottle"": 1, ""mouse"": 1}"
169,mixkit_table_07.mp4,240,MOVE_TO_CHAIR,,0,1,"{""person"": 13, ""chair"": 8, ""potted plant"": 5, ""laptop"": 5, ""bottle"": 1, ""tv"": 1, ""dining table"": 1}"
170,mixkit_table_07.mp4,248,MOVE_TO_CHAIR,,0,1,"{""person"": 12, ""potted plant"": 6, ""chair"": 6, ""laptop"": 4, ""tv"": 1, ""bottle"": 1, ""dining table"": 1}"
171,mixkit_table_07.mp4,256,MOVE_TO_CHAIR,,0,1,"{""chair"": 7, ""potted plant"": 3, ""person"": 13, ""tv"": 1, ""laptop"": 6, ""dining table"": 1, ""vase"": 1}"
