row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
0,pexels_office_chair_7591978.mp4,8,MOVE_TO_CHAIR,,0,1,"{""car"": 1, ""chair"": 1, ""couch"": 1}"
1,pexels_office_chair_7591978.mp4,16,MOVE_TO_CHAIR,,0,1,"{""chair"": 1, ""couch"": 1}"
2,pexels_office_chair_7591978.mp4,24,AVOID_PERSON,,0,1,"{""car"": 1, ""person"": 1, ""chair"": 1, ""cat"": 1}"
3,pexels_office_chair_7591978.mp4,32,AVOID_PERSON,,0,1,"{""person"": 2, ""cat"": 1, ""car"": 1, ""couch"": 1}"
4,pexels_office_chair_7591978.mp4,40,AVOID_PERSON,,0,1,"{""person"": 1, ""couch"": 1}"
6,pexels_office_chair_7591978.mp4,56,EXPLORE,,0,1,"{""dog"": 2}"
8,pexels_office_chair_7591978.mp4,72,AVOID_PERSON,,0,1,"{""person"": 2, ""suitcase"": 1}"
10,pexels_office_chair_7591978.mp4,88,AVOID_PERSON,,0,1,"{""person"": 2}"
11,pexels_office_chair_7591978.mp4,96,AVOID_PERSON,,0,1,"{""person"": 1}"
13,pexels_office_chair_7591978.mp4,112,AVOID_PERSON,,0,1,"{""person"": 2}"
14,pexels_office_chair_7591978.mp4,120,AVOID_PERSON,,0,1,"{""person"": 1, ""suitcase"": 1}"
17,pexels_office_chair_7591978.mp4,144,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1}"
18,pexels_office_chair_7591978.mp4,152,AVOID_PERSON,,0,1,"{""person"": 1, ""car"": 1}"
38,pexels_office_chair_7591978.mp4,312,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""cup"": 1}"
39,pexels_office_chair_7591978.mp4,320,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""cup"": 1}"
41,pexels_office_chair_7591978.mp4,336,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1}"
45,pexels_office_chair_7591978.mp4,368,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1}"
46,pexels_office_chair_7591978.mp4,376,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1}"
47,pexels_office_chair_7591978.mp4,384,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1}"
53,pexels_office_chair_7591978.mp4,432,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1}"
60,pexels_office_chair_7591978.mp4,488,AVOID_PERSON,,0,0,"{""person"": 1}"
54,pexels_office_chair_7591978.mp4,440,AVOID_PERSON,,0,0,"{""person"": 1}"
29,pexels_office_chair_7591978.mp4,240,AVOID_PERSON,,0,0,"{""person"": 1}"
37,pexels_office_chair_7591978.mp4,304,AVOID_PERSON,,0,0,"{""person"": 1}"
12,pexels_office_chair_7591978.mp4,104,AVOID_PERSON,,0,0,"{""person"": 1}"
43,pexels_office_chair_7591978.mp4,352,AVOID_PERSON,,0,0,"{""person"": 1}"
58,pexels_office_chair_7591978.mp4,472,AVOID_PERSON,,0,0,"{""person"": 1}"
