row_id,final_label,drop_row
0,EXPLORE,0
5,AVOID_PERSON,0
6,AVOID_PERSON,0
7,AVOID_PERSON,0
8,AVOID_PERSON,0
9,AVOID_PERSON,0
10,AVOID_PERSON,0
11,AVOID_PERSON,0
12,AVOID_PERSON,0
13,MOVE_TO_CHAIR,0
14,MOVE_TO_CHAIR,0
16,MOVE_TO_CHAIR,0
17,MOVE_TO_CHAIR,0
18,MOVE_TO_CHAIR,0
19,MOVE_TO_CHAIR,0
21,MOVE_TO_CHAIR,0
22,MOVE_TO_CHAIR,0
23,MOVE_TO_CHAIR,0
24,MOVE_TO_CHAIR,0
25,MOVE_TO_CHAIR,0
26,MOVE_TO_CHAIR,0
28,MOVE_TO_CHAIR,0
29,MOVE_TO_CHAIR,0
30,MOVE_TO_CHAIR,0
31,MOVE_TO_CHAIR,0
32,MOVE_TO_CHAIR,0
33,MOVE_TO_CHAIR,0
34,MOVE_TO_CHAIR,0
35,MOVE_TO_CHAIR,0
36,MOVE_TO_CHAIR,0
38,MOVE_TO_CHAIR,0
39,MOVE_TO_CHAIR,0
40,MOVE_TO_CHAIR,0
41,MOVE_TO_CHAIR,0
42,MOVE_TO_CHAIR,0
43,MOVE_TO_CHAIR,0
44,MOVE_TO_CHAIR,0
45,MOVE_TO_CHAIR,0
46,MOVE_TO_CHAIR,0
47,MOVE_TO_CHAIR,0
48,MOVE_TO_CHAIR,0
49,MOVE_TO_CHAIR,0
50,MOVE_TO_CHAIR,0
51,MOVE_TO_CHAIR,0
52,MOVE_TO_CHAIR,0
53,MOVE_TO_CHAIR,0
54,MOVE_TO_CHAIR,0
58,MOVE_TO_CHAIR,0
59,MOVE_TO_CHAIR,0
60,MOVE_TO_CHAIR,0
61,MOVE_TO_CHAIR,0
62,MOVE_TO_CHAIR,0
63,MOVE_TO_CHAIR,0
64,MOVE_TO_CHAIR,0
65,MOVE_TO_CHAIR,0
66,MOVE_TO_CHAIR,0
67,MOVE_TO_CHAIR,0
68,MOVE_TO_CHAIR,0
69,MOVE_TO_CHAIR,0
70,MOVE_TO_CHAIR,0
71,MOVE_TO_CHAIR,0
72,MOVE_TO_CHAIR,0
73,MOVE_TO_CHAIR,0
74,MOVE_TO_CHAIR,0
75,MOVE_TO_CHAIR,0
76,MOVE_TO_CHAIR,0
131,MOVE_TO_CHAIR,0
153,AVOID_PERSON,0
154,AVOID_PERSON,0
155,AVOID_PERSON,0
156,AVOID_PERSON,0
157,AVOID_PERSON,0
158,AVOID_PERSON,0
159,AVOID_PERSON,0
160,AVOID_PERSON,0
161,AVOID_PERSON,0
162,AVOID_PERSON,0
163,AVOID_PERSON,0
164,AVOID_PERSON,0
165,AVOID_PERSON,0
166,AVOID_PERSON,0
167,AVOID_PERSON,0
168,AVOID_PERSON,0
169,AVOID_PERSON,0
170,AVOID_PERSON,0
171,AVOID_PERSON,0
172,AVOID_PERSON,0
173,AVOID_PERSON,0
174,AVOID_PERSON,0
175,AVOID_PERSON,0
176,AVOID_PERSON,0
177,AVOID_PERSON,0
178,AVOID_PERSON,0
179,AVOID_PERSON,0
180,AVOID_PERSON,0
181,AVOID_PERSON,0
182,AVOID_PERSON,0
183,AVOID_PERSON,0
184,AVOID_PERSON,0
185,AVOID_PERSON,0
186,AVOID_PERSON,0
187,AVOID_PERSON,0
188,AVOID_PERSON,0
189,AVOID_PERSON,0
190,AVOID_PERSON,0
191,AVOID_PERSON,0
192,AVOID_PERSON,0
193,AVOID_PERSON,0
194,AVOID_PERSON,0
195,AVOID_PERSON,0
196,AVOID_PERSON,0
197,AVOID_PERSON,0
198,AVOID_PERSON,0
199,AVOID_PERSON,0
200,AVOID_PERSON,0
201,AVOID_PERSON,0
202,AVOID_PERSON,0
203,AVOID_PERSON,0
204,AVOID_PERSON,0
205,AVOID_PERSON,0
206,AVOID_PERSON,0
135,MOVE_TO_CHAIR,0
106,MOVE_TO_CHAIR,0
139,MOVE_TO_CHAIR,0
123,MOVE_TO_CHAIR,0
114,MOVE_TO_CHAIR,0
95,MOVE_TO_CHAIR,0
81,MOVE_TO_CHAIR,0
127,MOVE_TO_CHAIR,0
124,MOVE_TO_CHAIR,0
108,MOVE_TO_CHAIR,0
27,MOVE_TO_CHAIR,0
102,MOVE_TO_CHAIR,0
20,MOVE_TO_CHAIR,0
121,MOVE_TO_CHAIR,0
107,MOVE_TO_CHAIR,0
115,MOVE_TO_CHAIR,0
94,MOVE_TO_CHAIR,0
146,MOVE_TO_CHAIR,0
97,MOVE_TO_CHAIR,0
104,MOVE_TO_CHAIR,0
57,MOVE_TO_CHAIR,0
80,MOVE_TO_CHAIR,0
143,MOVE_TO_CHAIR,0
147,MOVE_TO_CHAIR,0
