row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
0,g_batchG_office_computer_1536_360p.mp4,5,EXPLORE,,0,1,"{""potted plant"": 1}"
27,g_batchG_office_computer_1536_360p.mp4,140,EXPLORE,,0,1,"{""mouse"": 1}"
33,g_batchG_office_computer_1536_360p.mp4,170,EXPLORE,,0,1,"{""mouse"": 1}"
39,g_batchG_office_computer_1536_360p.mp4,200,EXPLORE,,0,1,"{""mouse"": 1}"
45,g_batchG_table_finances_closeup_360p.mp4,5,EXPLORE,,0,1,"{""book"": 1}"
46,g_batchG_table_finances_closeup_360p.mp4,10,EXPLORE,,0,1,"{""book"": 1}"
47,g_batchG_table_finances_closeup_360p.mp4,15,EXPLORE,,0,1,"{""book"": 1}"
48,g_batchG_table_finances_closeup_360p.mp4,20,EXPLORE,,0,1,"{""book"": 1}"
49,g_batchG_table_finances_closeup_360p.mp4,25,EXPLORE,,0,1,"{""book"": 2}"
50,g_batchG_table_finances_closeup_360p.mp4,30,EXPLORE,,0,1,"{""book"": 1, ""keyboard"": 1}"
51,g_batchG_table_finances_closeup_360p.mp4,35,EXPLORE,,0,1,"{""book"": 1}"
52,g_batchG_table_finances_closeup_360p.mp4,40,EXPLORE,,0,1,"{""book"": 1}"
53,g_batchG_table_finances_closeup_360p.mp4,45,EXPLORE,,0,1,"{""book"": 1}"
54,g_batchG_table_finances_closeup_360p.mp4,50,EXPLORE,,0,1,"{""book"": 1}"
55,g_batchG_table_finances_closeup_360p.mp4,55,EXPLORE,,0,1,"{""book"": 1}"
56,g_batchG_table_finances_closeup_360p.mp4,60,EXPLORE,,0,1,"{""book"": 1}"
57,g_batchG_table_finances_closeup_360p.mp4,65,EXPLORE,,0,1,"{""book"": 1}"
58,g_batchG_table_finances_closeup_360p.mp4,70,EXPLORE,,0,1,"{""book"": 1}"
59,g_batchG_table_finances_closeup_360p.mp4,75,EXPLORE,,0,1,"{""book"": 1}"
60,g_batchG_table_finances_closeup_360p.mp4,80,EXPLORE,,0,1,"{""book"": 1}"
61,g_batchG_table_finances_closeup_360p.mp4,85,EXPLORE,,0,1,"{""book"": 1}"
63,g_batchG_table_finances_closeup_360p.mp4,95,EXPLORE,,0,1,"{""book"": 1}"
64,g_batchG_table_finances_closeup_360p.mp4,100,EXPLORE,,0,1,"{""book"": 1}"
65,g_batchG_table_finances_closeup_360p.mp4,105,EXPLORE,,0,1,"{""book"": 1}"
66,g_batchG_table_finances_closeup_360p.mp4,110,EXPLORE,,0,1,"{""book"": 1}"
67,g_batchG_table_finances_closeup_360p.mp4,115,EXPLORE,,0,1,"{""book"": 1}"
68,g_batchG_table_finances_closeup_360p.mp4,120,EXPLORE,,0,1,"{""book"": 1}"
69,g_batchG_table_finances_closeup_360p.mp4,125,EXPLORE,,0,1,"{""book"": 1}"
70,g_batchG_table_finances_closeup_360p.mp4,130,EXPLORE,,0,1,"{""toothbrush"": 1}"
72,g_batchG_table_finances_closeup_360p.mp4,140,EXPLORE,,0,1,"{""toothbrush"": 2, ""book"": 1}"
73,g_batchG_table_finances_closeup_360p.mp4,145,EXPLORE,,0,1,"{""book"": 1, ""toothbrush"": 1}"
74,g_batchG_table_finances_closeup_360p.mp4,150,EXPLORE,,0,1,"{""toothbrush"": 2}"
76,g_batchG_table_finances_closeup_360p.mp4,160,EXPLORE,,0,1,"{""book"": 1}"
77,g_batchG_table_finances_closeup_360p.mp4,165,EXPLORE,,0,1,"{""book"": 1}"
78,g_batchG_table_finances_closeup_360p.mp4,170,EXPLORE,,0,1,"{""book"": 1}"
79,g_batchG_table_finances_closeup_360p.mp4,175,EXPLORE,,0,1,"{""book"": 1}"
80,g_batchG_table_finances_closeup_360p.mp4,180,EXPLORE,,0,1,"{""book"": 1}"
81,g_batchG_table_finances_closeup_360p.mp4,185,EXPLORE,,0,1,"{""book"": 1}"
82,g_batchG_table_finances_closeup_360p.mp4,190,EXPLORE,,0,1,"{""book"": 1}"
83,g_batchG_table_finances_closeup_360p.mp4,195,EXPLORE,,0,1,"{""book"": 1}"
84,g_batchG_table_finances_closeup_360p.mp4,200,EXPLORE,,0,1,"{""book"": 1}"
85,g_batchG_table_finances_closeup_360p.mp4,205,EXPLORE,,0,1,"{""toothbrush"": 1, ""book"": 1}"
86,g_batchG_table_finances_closeup_360p.mp4,210,EXPLORE,,0,1,"{""book"": 1}"
87,g_batchG_table_finances_closeup_360p.mp4,215,EXPLORE,,0,1,"{""book"": 1}"
88,g_batchG_table_finances_closeup_360p.mp4,220,EXPLORE,,0,1,"{""book"": 1}"
89,g_batchG_table_finances_closeup_360p.mp4,225,EXPLORE,,0,1,"{""book"": 1}"
90,g_batchG_table_finances_closeup_360p.mp4,230,EXPLORE,,0,1,"{""book"": 1}"
91,g_batchG_table_finances_closeup_360p.mp4,235,EXPLORE,,0,1,"{""book"": 1}"
92,g_batchG_table_finances_closeup_360p.mp4,240,EXPLORE,,0,1,"{""book"": 1}"
93,g_batchG_table_finances_closeup_360p.mp4,245,EXPLORE,,0,1,"{""book"": 1}"
94,g_batchG_table_finances_closeup_360p.mp4,250,EXPLORE,,0,1,"{""book"": 1}"
95,g_batchG_table_finances_closeup_360p.mp4,255,EXPLORE,,0,1,"{""book"": 1}"
96,g_batchG_table_finances_closeup_360p.mp4,260,EXPLORE,,0,1,"{""book"": 1}"
97,g_batchG_table_finances_closeup_360p.mp4,265,EXPLORE,,0,1,"{""book"": 1}"
41,g_batchG_office_computer_1536_360p.mp4,210,EXPLORE,,0,0,{}
24,g_batchG_office_computer_1536_360p.mp4,125,EXPLORE,,0,0,{}
29,g_batchG_office_computer_1536_360p.mp4,150,EXPLORE,,0,0,"{""mouse"": 1}"
9,g_batchG_office_computer_1536_360p.mp4,50,EXPLORE,,0,0,{}
4,g_batchG_office_computer_1536_360p.mp4,25,EXPLORE,,0,0,{}
17,g_batchG_office_computer_1536_360p.mp4,90,EXPLORE,,0,0,{}
5,g_batchG_office_computer_1536_360p.mp4,30,EXPLORE,,0,0,{}
36,g_batchG_office_computer_1536_360p.mp4,185,EXPLORE,,0,0,{}
43,g_batchG_office_computer_1536_360p.mp4,220,EXPLORE,,0,0,{}
30,g_batchG_office_computer_1536_360p.mp4,155,EXPLORE,,0,0,"{""mouse"": 1}"
75,g_batchG_table_finances_closeup_360p.mp4,155,EXPLORE,,0,0,{}
