row_id,final_label,drop_row
0,AVOID_PERSON,1
1,AVOID_PERSON,1
2,AVOID_PERSON,1
3,AVOID_PERSON,1
4,CHECK_TABLE,0
5,CHECK_TABLE,0
6,CHECK_TABLE,0
7,CHECK_TABLE,0
8,CHECK_TABLE,0
9,AVOID_PERSON,1
10,CHECK_TABLE,0
11,CHECK_TABLE,0
12,AVOID_PERSON,1
13,CHECK_TABLE,0
14,CHECK_TABLE,0
15,AVOID_PERSON,1
16,CHECK_TABLE,0
17,CHECK_TABLE,0
18,CHECK_TABLE,0
19,CHECK_TABLE,0
20,CHECK_TABLE,0
21,CHECK_TABLE,0
22,CHECK_TABLE,0
23,CHECK_TABLE,0
24,AVOID_PERSON,1
25,AVOID_PERSON,1
26,AVOID_PERSON,1
27,AVOID_PERSON,1
28,AVOID_PERSON,1
29,AVOID_PERSON,1
30,AVOID_PERSON,1
31,AVOID_PERSON,1
32,AVOID_PERSON,1
33,AVOID_PERSON,1
34,AVOID_PERSON,1
35,AVOID_PERSON,1
36,AVOID_PERSON,1
37,AVOID_PERSON,1
38,AVOID_PERSON,1
39,AVOID_PERSON,1
40,AVOID_PERSON,1
41,AVOID_PERSON,1
42,AVOID_PERSON,1
43,AVOID_PERSON,1
44,AVOID_PERSON,1
45,AVOID_PERSON,1
46,AVOID_PERSON,1
47,AVOID_PERSON,1
48,AVOID_PERSON,1
49,AVOID_PERSON,1
50,AVOID_PERSON,1
51,AVOID_PERSON,1
52,AVOID_PERSON,1
53,AVOID_PERSON,1
54,AVOID_PERSON,1
55,AVOID_PERSON,1
56,AVOID_PERSON,1
57,AVOID_PERSON,1
58,AVOID_PERSON,1
59,AVOID_PERSON,1
60,AVOID_PERSON,1
61,AVOID_PERSON,1
62,AVOID_PERSON,1
63,AVOID_PERSON,1
64,AVOID_PERSON,1
65,AVOID_PERSON,1
66,AVOID_PERSON,1
67,AVOID_PERSON,1
68,AVOID_PERSON,1
69,AVOID_PERSON,1
70,AVOID_PERSON,1
71,AVOID_PERSON,1
72,AVOID_PERSON,1
73,AVOID_PERSON,1
74,AVOID_PERSON,1
75,AVOID_PERSON,1
76,AVOID_PERSON,1
77,AVOID_PERSON,1
78,AVOID_PERSON,1
79,AVOID_PERSON,1
80,AVOID_PERSON,1
81,AVOID_PERSON,1
82,AVOID_PERSON,1
83,AVOID_PERSON,1
84,AVOID_PERSON,1
85,AVOID_PERSON,1
86,AVOID_PERSON,1
87,AVOID_PERSON,1
88,AVOID_PERSON,1
89,AVOID_PERSON,1
90,AVOID_PERSON,1
91,AVOID_PERSON,1
92,AVOID_PERSON,1
93,AVOID_PERSON,1
94,AVOID_PERSON,1
95,AVOID_PERSON,1
96,AVOID_PERSON,1
97,AVOID_PERSON,1
98,AVOID_PERSON,1
99,AVOID_PERSON,1
100,AVOID_PERSON,1
101,AVOID_PERSON,1
102,AVOID_PERSON,1
103,AVOID_PERSON,1
104,AVOID_PERSON,1
105,AVOID_PERSON,1
106,AVOID_PERSON,1
107,AVOID_PERSON,1
108,AVOID_PERSON,1
109,AVOID_PERSON,1
110,AVOID_PERSON,1
111,AVOID_PERSON,1
112,AVOID_PERSON,1
113,AVOID_PERSON,1
114,AVOID_PERSON,1
115,AVOID_PERSON,1
116,AVOID_PERSON,1
117,AVOID_PERSON,1
118,AVOID_PERSON,1
119,AVOID_PERSON,1
120,AVOID_PERSON,1
121,AVOID_PERSON,1
122,AVOID_PERSON,1
123,AVOID_PERSON,1
124,AVOID_PERSON,1
125,AVOID_PERSON,1
126,AVOID_PERSON,1
127,AVOID_PERSON,1
128,AVOID_PERSON,1
129,AVOID_PERSON,1
130,AVOID_PERSON,1
131,AVOID_PERSON,1
132,AVOID_PERSON,1
133,AVOID_PERSON,1
134,AVOID_PERSON,1
135,AVOID_PERSON,1
136,AVOID_PERSON,1
137,AVOID_PERSON,1
138,AVOID_PERSON,1
139,AVOID_PERSON,1
140,AVOID_PERSON,1
141,AVOID_PERSON,1
142,AVOID_PERSON,1
143,AVOID_PERSON,1
144,AVOID_PERSON,1
145,AVOID_PERSON,1
146,AVOID_PERSON,1
147,AVOID_PERSON,1
148,AVOID_PERSON,1
149,AVOID_PERSON,1
150,AVOID_PERSON,1
151,AVOID_PERSON,1
152,AVOID_PERSON,1
153,AVOID_PERSON,1
154,AVOID_PERSON,1
155,AVOID_PERSON,1
156,AVOID_PERSON,1
157,AVOID_PERSON,1
158,AVOID_PERSON,1
159,AVOID_PERSON,1
160,AVOID_PERSON,1
161,AVOID_PERSON,1
162,AVOID_PERSON,1
163,AVOID_PERSON,1
164,AVOID_PERSON,1
165,AVOID_PERSON,1
166,AVOID_PERSON,1
167,AVOID_PERSON,0
168,MOVE_TO_CHAIR,0
169,AVOID_PERSON,0
170,MOVE_TO_CHAIR,0
171,MOVE_TO_CHAIR,0
172,MOVE_TO_CHAIR,0
173,CHECK_TABLE,0
174,AVOID_PERSON,0
175,MOVE_TO_CHAIR,0
176,CHECK_TABLE,0
177,CHECK_TABLE,0
178,AVOID_PERSON,0
179,AVOID_PERSON,0
180,AVOID_PERSON,0
181,MOVE_TO_CHAIR,0
182,AVOID_PERSON,0
183,MOVE_TO_CHAIR,0
184,AVOID_PERSON,0
185,MOVE_TO_CHAIR,0
186,AVOID_PERSON,0
187,AVOID_PERSON,0
188,MOVE_TO_CHAIR,0
189,MOVE_TO_CHAIR,0
190,MOVE_TO_CHAIR,0
191,MOVE_TO_CHAIR,0
192,MOVE_TO_CHAIR,0
193,AVOID_PERSON,0
194,MOVE_TO_CHAIR,0
195,MOVE_TO_CHAIR,0
196,AVOID_PERSON,0
197,AVOID_PERSON,0
198,AVOID_PERSON,0
199,AVOID_PERSON,0
200,AVOID_PERSON,0
201,AVOID_PERSON,0
202,AVOID_PERSON,0
203,AVOID_PERSON,0
204,MOVE_TO_CHAIR,0
205,MOVE_TO_CHAIR,0
206,MOVE_TO_CHAIR,0
207,MOVE_TO_CHAIR,0
208,MOVE_TO_CHAIR,0
209,AVOID_PERSON,0
