row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
2,pexels_7224877.mp4,24,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1}"
3,pexels_7224877.mp4,32,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1, ""sink"": 1}"
9,pexels_7224877.mp4,80,AVOID_PERSON,,0,1,"{""person"": 1, ""vase"": 1, ""dining table"": 1, ""cup"": 1}"
10,pexels_7224877.mp4,88,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""wine glass"": 1}"
11,pexels_7224877.mp4,96,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1, ""dining table"": 1}"
12,pexels_7224877.mp4,104,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""chair"": 1}"
14,pexels_7224877.mp4,120,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 1}"
15,pexels_7224877.mp4,128,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""wine glass"": 1, ""cup"": 1}"
16,pexels_7224877.mp4,136,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1}"
17,pexels_7224877.mp4,144,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1}"
19,pexels_7224877.mp4,160,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1, ""chair"": 1}"
20,pexels_7224877.mp4,168,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1}"
23,pexels_7224877.mp4,192,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1, ""wine glass"": 1}"
25,pexels_7224877.mp4,208,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 2, ""chair"": 1}"
27,pexels_7224877.mp4,224,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 1, ""dining table"": 1, ""chair"": 1}"
28,pexels_7224877.mp4,232,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 2, ""dining table"": 1}"
30,pexels_7224877.mp4,248,AVOID_PERSON,,0,1,"{""person"": 1, ""cup"": 2, ""dining table"": 1}"
31,pexels_7224877.mp4,256,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 2, ""chair"": 1}"
32,pexels_7224877.mp4,264,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""chair"": 1, ""vase"": 1}"
33,pexels_7224877.mp4,272,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 1, ""vase"": 1}"
34,pexels_7224877.mp4,280,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 1}"
37,pexels_7224877.mp4,304,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 3}"
38,pexels_7224877.mp4,312,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""chair"": 1, ""cup"": 2}"
39,pexels_7224877.mp4,320,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 1, ""vase"": 1}"
40,pexels_7224877.mp4,328,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""cup"": 1, ""dining table"": 1}"
41,pexels_7224877.mp4,336,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 2}"
42,pexels_7224877.mp4,344,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""cup"": 2, ""dining table"": 1}"
43,pexels_7224877.mp4,352,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""wine glass"": 1, ""cup"": 1}"
44,pexels_7224877.mp4,360,AVOID_PERSON,,0,1,"{""person"": 1, ""chair"": 1, ""dining table"": 1, ""cup"": 2}"
45,pexels_7224877.mp4,368,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 1, ""chair"": 1}"
46,pexels_7224877.mp4,376,AVOID_PERSON,,0,1,"{""person"": 1, ""dining table"": 1, ""cup"": 2}"
47,pexels_7593333.mp4,8,AVOID_PERSON,,0,1,"{""person"": 2, ""chair"": 1}"
