f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label,source_type,source_file,frame_index,auto_label,needs_review
-1.5027419929491876e-05,-4.9537666179089225e-06,1.000179070577323,2.532973420420782e-05,-0.000294123114175442,0.00010090118978234898,0.40630950796328597,0.034337506103555474,0.7219873103825271,0.11224362071855902,6.0022020018256884e-05,-7.037639424144563e-05,5.2980127938665776e-05,6.395327245807295e-05,-0.00020493171771989826,-0.00023472354405225734,0.00013481264902030413,0.0001592421482047849,0.0001415344455677272,3.728294039034524e-05,-0.00018207515510176148,4.0645298080810877e-07,0.00027929820395373214,0.00013141369020135178,-2.5710144848515977e-05,-0.00020653788390692234,0.00011984030351118127,1.6404856555209062e-05,9.520510752305798e-05,-7.753430996380822e-05,0.00011375447314932618,0.9999067164108723,9.584428104249287e-05,0.00016844482393524215,0.0002268941695534441,0.9999385941466976,0.3332177114367087,EXPLORE,real_media,,,,
0.9998791331769318,-4.646797061662537e-05,-1.0892398531372595e-05,-0.00017874229254639777,2.911498214642562e-05,-0.0001451008225828143,0.25441986185930016,0.5036365528042789,-0.4970572874933875,-0.004274998022615445,0.00014339095774585031,-0.0002691744345534169,8.235925771719985e-05,2.368406082014604e-05,-8.905272582645391e-05,-8.499137546139716e-05,-3.1643010394697556e-05,-5.4848936968131324e-05,8.80305301441283e-05,-5.242156269988542e-05,0.00018666057630350213,-6.018359670109935e-06,0.00011576418612670876,-5.6824222549530145e-05,4.9228693165342674e-05,9.94941030763725e-05,-1.809869193593719e-05,-1.967798003749662e-05,-3.9614697497012354e-05,5.312306828160351e-05,-7.974220028637315e-05,-3.625582807137763e-05,3.84402821760087e-05,-3.981727406845344e-05,1.0001569613334722,1.000016834838886,0.333289916038018,CHECK_TABLE,real_media,,,,
0.9999904433533845,7.1116775626614215e-06,4.279065926220888e-05,6.504682099373236e-06,0.00012407134695340422,-0.00012905036510715335,0.7768060632517875,0.0563311580536465,0.10013562109623234,0.6833458249263278,3.1630377646180854e-05,1.0001761283952293,7.962909568972076e-05,6.0855573058111346e-05,-3.90133105339669e-05,1.3895000337598935e-05,0.5820540144861526,0.021064716002207964,-0.7061853006656179,0.2748220831406652,9.28919758689075e-06,1.7834285880714753e-06,3.890987843396487e-05,-0.00016962976521915573,-0.00020308609927126975,0.00011095620921907379,1.1071978558241655e-05,4.101620779207335e-05,0.00016166315172641806,1.7383804769089872e-05,-0.00019641488844945374,-3.1208836136520295e-05,1.0000818374338698,-4.2541081606067476e-05,-3.028718904886414e-05,0.9999398442535917,0.6668134542218382,AVOID_PERSON,real_media,,,,
1.0001199497240865,-0.00014531535444147414,0.0001313775672383605,-0.00014468092255038537,9.461907566265767e-05,2.068169188667641e-05,0.879419464335634,0.10045251680572632,0.3845767723696191,0.3873408266943458,0.9999864342945344,-4.664746902274708e-06,-5.976408912498794e-05,0.0001675991749231036,-0.00013394760806288385,1.5006646912903766e-05,0.8154291616409748,0.07878536475140357,-0.3968284218911145,0.2916468310997566,0.9999547188710041,7.191869817698122e-05,-2.5461907223893898e-05,2.923979015759328e-05,5.0374639184138184e-05,0.00017804101770313647,0.7159882570580891,0.08455389496570531,-0.3374864397992774,-0.44168370816248864,0.9999451959762369,-0.00010698564124805557,-3.6596083933987597e-06,-0.0002315412485548039,-7.800106183474533e-05,3.099484337340552e-05,0.9999710260356202,CHECK_TABLE,real_media,mixkit_table_06.mp4,624.0,CHECK_TABLE,1.0
4.329369542915948e-05,-6.114538926792979e-05,-4.885418590563508e-05,5.631091507823956e-06,0.9998587942813604,3.569843299219953e-05,0.5993178256724967,0.0280173068856194,0.48450478470113806,0.5916723511396941,0.00010806965705585741,-9.532878248942745e-05,-2.834912793287005e-05,6.708364702766415e-05,0.00017367433630732204,1.0001416654049953,0.6438327724884968,0.08125760470928817,0.6532227811846787,0.3291834720710318,0.00020404271806250646,7.519742948106538e-05,-6.206727486347e-05,1.2165980077999781e-05,-4.6296867616242866e-05,2.9097175730891528e-05,0.00010165666683751509,-7.13523451595358e-05,0.00012526632529138358,6.236325406837167e-05,0.9998979373646937,-5.17324322072099e-05,-8.913701126320838e-05,-7.674220894992014e-05,-9.05075343252642e-06,9.187656562789316e-05,0.6666472110204672,EXPLORE,real_media,,,,
0.9999421284913236,-5.000516082539607e-06,0.00011662185096364577,-6.389167608508448e-05,-0.00015546729575658007,-0.00031444535241908177,0.9730774344417257,0.06096240488017368,-0.07185644231190659,-0.16664372578318762,-0.0001586943796027797,1.0000362287266993,-2.115901377562703e-05,-2.5318952147688175e-05,-5.2058335259630565e-05,9.604080077690629e-05,0.48954145986614794,0.03400309658009232,-0.8530099074264453,0.4416701394327311,1.3868422950071491e-05,5.353032142754454e-05,-2.704086459075077e-05,-0.0001202013520275905,0.00017624420824050794,9.430162036672495e-05,-0.00012994451311376944,-9.832105510010721e-05,-0.00010656478622043413,-0.0001523662798190537,3.6207727551905055e-05,1.0001502133211617,3.8713733527409515e-05,0.00015591738400149273,-4.182805683729029e-05,1.000026294993603,0.6665740057870002,AVOID_PERSON,real_media,,,,
-1.121922594557231e-05,9.908942807506842e-06,3.6024723499946625e-05,1.0001227046829204,0.00011945289076067165,0.0001611659338093652,0.42901155574745836,0.029261211501533782,0.018706336870876732,-0.7376308830494986,2.843022000987383e-05,-0.00016103734856325852,7.355254775183578e-05,2.2953966520616124e-05,-9.375837349053852e-05,0.9999641357028312,0.613838748399464,0.021373709263892388,0.41566866938799674,0.15429253109058727,8.875105588164741e-06,-1.1784769398296365e-05,-7.364446522671243e-05,4.168893157185176e-05,-5.668433625818707e-05,5.003991118430604e-05,-0.0001505926154091235,0.00010275191620129303,-0.0001093743702310872,4.329050938393464e-05,0.9999319407941594,5.9422769487499816e-05,-3.4655785488499906e-05,-3.769149988825416e-05,2.3852910519407183e-06,5.375909125325599e-05,0.6667935299661673,EXPLORE,real_media,,,,
-0.00011662467727566409,0.9998818694710602,-0.0001526788630764857,0.00016619278948535557,-3.728937870720423e-05,-1.989013070666997e-05,0.9802738214888504,0.08592870170457757,0.32492767990021726,-0.14592278214687876,0.9999045527304893,1.5103660989392904e-05,0.00014748580793775835,5.585425737609075e-05,-7.498360629866874e-05,-2.318760546384086e-05,0.7144994420667307,0.044989070570112186,0.5719688664021808,0.08740828537121828,9.114757956965834e-05,4.909393726920198e-05,1.0001380110332179,5.2680020083264604e-05,-1.074171476251402e-05,-1.0027726001495752e-05,0.6777177886153263,0.03598689638148517,-0.7061680251790972,0.6375445016420154,0.999862624459646,-0.00023068842970186323,-3.095876894441683e-05,0.00013487219527095795,-8.330941151699833e-05,6.83540307351666e-05,0.9999533669399434,MOVE_TO_CHAIR,real_media,,,,
1.0000328727465706,-0.00010912616992521265,4.701796332832933e-05,-8.100616187650262e-05,6.571664886286896e-05,0.00017191736995028623,0.9221352675735524,0.0890772141434256,-0.17178817381864284,-0.49993047267905827,5.35206281144871e-05,0.00013153922396993373,-0.00024329734723016976,-1.4561953019535726e-05,-9.399028857295359e-05,4.078016309649765e-05,0.00013787673453554558,2.7185243441631103e-05,-5.413376626535054e-05,6.250182766982206e-05,0.00023900512661578725,-2.022084759620396e-05,-1.393511457082205e-05,4.800044207192327e-05,-9.143954573814157e-06,9.927955679190252e-05,-0.00011411656397194517,-5.305845793205195e-05,-0.00023945209497683304,9.633673523919253e-06,2.4395950741326174e-05,0.9999283097590732,-8.522024934131685e-05,2.8698850578380165e-05,0.00027270080150033107,0.9998719144200826,0.3333807256303992,AVOID_PERSON,real_media,,,,
1.000074130074132,0.000146116885813747,2.3447424997227878e-05,8.598592936243973e-05,7.808461914094146e-05,7.982167844560785e-05,0.7876102934542499,0.057617618698701904,0.05004825795564215,0.16255452816740043,2.157739190766878e-05,-0.00023726806230533635,0.9999082016211812,-0.00019303301234975976,0.00017485815977335477,-0.0001523944582941747,0.629487514887777,0.03859527479397773,0.5749142904747069,-0.1042925800971493,-1.2824864118305178e-05,-0.00021847323821742957,-9.854403902685207e-06,-6.529360800556746e-05,3.974955685012192e-05,-0.00020197932426527877,6.510447969674797e-05,9.92922869655832e-05,-8.656377728691419e-05,3.797191281186538e-05,-4.916141458479844e-06,0.00015934431605032674,1.0000765597815215,-7.137661405421164e-06,-0.00017160983258662148,0.999865781484603,0.6666201723141304,AVOID_PERSON,real_media,,,,
