f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,label,source_type,source_file,frame_index,auto_label,needs_review,batch_id,scenario
0.0,1.0,0.0,0.0,0.0,0.0,0.7419288754463196,0.0313997380435466,-0.7906249761581421,0.2249999940395355,0.0,1.0,0.0,0.0,0.0,0.0,0.3132367730140686,0.0667057260870933,0.5249999761581421,0.4749999940395355,0.0,1.0,0.0,0.0,0.0,0.0,0.367621511220932,0.01025390625,0.815625011920929,-0.0041666668839752,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,376,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7801386117935181,0.0288346353918313,-0.659375011920929,0.2374999970197677,0.0,1.0,0.0,0.0,0.0,0.0,0.548892617225647,0.0235839840024709,-0.893750011920929,0.2958333194255829,0.0,1.0,0.0,0.0,0.0,0.0,0.277363121509552,0.0720540359616279,0.643750011920929,0.5041666626930237,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,80,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7414798140525818,0.030468750745058,-0.7906249761581421,0.2041666656732559,0.0,0.0,0.0,0.0,0.0,1.0,0.5204380750656128,0.2604231834411621,-0.3031249940395355,0.6166666746139526,0.0,0.0,0.0,0.0,0.0,1.0,0.7612706422805786,0.0183072909712791,-0.590624988079071,0.0791666656732559,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,352,MOVE_TO_CHAIR,0,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7275537848472595,0.030468750745058,-0.7437499761581421,0.1791666597127914,0.0,1.0,0.0,0.0,0.0,0.0,0.4105823040008545,0.0112890629097819,-0.946874976158142,0.2166666686534881,0.0,0.0,0.0,0.0,0.0,1.0,0.7373272776603699,0.065885417163372,0.684374988079071,-0.3583333194255829,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,424,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7649561166763306,0.0279947910457849,-0.6468750238418579,0.2750000059604645,0.0,1.0,0.0,0.0,0.0,0.0,0.4809081554412842,0.0240332037210464,-0.893750011920929,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,0.0,0.3001710474491119,0.1088151037693023,0.78125,0.4875000119209289,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,240,MOVE_TO_CHAIR,1,batch_K_real,transitions
1.0,0.0,0.0,0.0,0.0,0.0,0.8692957162857056,0.4993066489696502,0.0437499992549419,0.262499988079071,1.0,0.0,0.0,0.0,0.0,0.0,0.9018666744232178,0.0899772122502327,-0.796875,0.025000000372529,1.0,0.0,0.0,0.0,0.0,0.0,0.4919274151325226,0.0643164068460464,0.1687500029802322,-0.6291666626930237,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,pexels_9365378.mp4,392,AVOID_PERSON,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7807934880256653,0.0294531248509883,-0.6656249761581421,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.4647443294525146,0.0219433587044477,-0.903124988079071,0.3083333373069763,0.0,1.0,0.0,0.0,0.0,0.0,0.2766839265823364,0.0714355483651161,0.643750011920929,0.5041666626930237,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,32,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7392362952232361,0.2100097686052322,-0.3156250119209289,0.3666666746139526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_6626481.mp4,368,MOVE_TO_CHAIR,0,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.658412754535675,0.0301302075386047,-0.684374988079071,0.2750000059604645,0.0,1.0,0.0,0.0,0.0,0.0,0.6153455972671509,0.0182812493294477,-0.915624976158142,0.3291666805744171,0.0,1.0,0.0,0.0,0.0,0.0,0.3408044874668121,0.1336816400289535,0.721875011920929,0.4875000119209289,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,272,MOVE_TO_CHAIR,1,batch_K_real,transitions
1.0,0.0,0.0,0.0,0.0,0.0,0.8064272403717041,0.5129915475845337,-0.0593749992549419,0.3041666746139526,1.0,0.0,0.0,0.0,0.0,0.0,0.7621913552284241,0.0549869798123836,-0.671875,0.1124999970197677,1.0,0.0,0.0,0.0,0.0,0.0,0.6747190356254578,0.0717285126447677,0.009375000372529,-0.5791666507720947,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,pexels_9365378.mp4,280,AVOID_PERSON,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7656686902046204,0.03076171875,-0.7718750238418579,0.2000000029802322,0.0,1.0,0.0,0.0,0.0,0.0,0.2630216181278229,0.0611718744039535,0.5218750238418579,0.4833333194255829,0.0,1.0,0.0,0.0,0.0,0.0,0.309379905462265,0.0115592451766133,0.8062499761581421,-0.025000000372529,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,480,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,pexels_2108287.mp4,16,EXPLORE,0,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7959154844284058,0.2094010412693023,-0.3031249940395355,0.3958333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_6626481.mp4,128,MOVE_TO_CHAIR,0,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.6765292882919312,0.2134863287210464,-0.324999988079071,0.3666666746139526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_6626481.mp4,352,MOVE_TO_CHAIR,0,batch_K_real,transitions
0.0,0.0,0.0,0.0,0.0,1.0,0.7216759920120239,0.0449348948895931,-0.8187500238418579,0.7166666388511658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,pexels_2108287.mp4,24,EXPLORE,0,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7744613289833069,0.0291145835071802,-0.6812499761581421,0.2708333432674408,0.0,1.0,0.0,0.0,0.0,0.0,0.4634310603141784,0.112666018307209,0.778124988079071,0.4749999940395355,0.0,1.0,0.0,0.0,0.0,0.0,0.4789024293422699,0.0678125023841857,0.59375,0.5166666507720947,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,184,MOVE_TO_CHAIR,1,batch_K_real,transitions
0.0,1.0,0.0,0.0,0.0,0.0,0.7100441455841064,0.0313476547598838,-0.746874988079071,0.170833334326744,0.0,1.0,0.0,0.0,0.0,0.0,0.3328548669815063,0.0647851526737213,0.5625,0.4583333432674408,0.0,1.0,0.0,0.0,0.0,0.0,0.3340716361999511,0.011458333581686,0.871874988079071,-0.050000000745058,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,pexels_5716999.mp4,440,MOVE_TO_CHAIR,1,batch_K_real,transitions
